color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,num_user_for_reviews,language,country,content_rating,actor_2_facebook_likes,imdb_score,movie_facebook_likes,Adventure,Action,Drama,Fantasy,Romance,Comedy,Family,Musical,History,War,Documentary,Sport,Crime,Horror,Mystery,Sci_Fi,Thriller,Animation,Biography
Color,202.0,110.0,118.0,1000.0,13000.0,262160,507.0,English,Germany,R,11000.0,7.8,10000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,99.0,85.0,91.0,849.0,1000.0,19986,186.0,English,USA,R,1000.0,6.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,10.0,113.0,29.0,449.0,890.0,2417,32.0,English,USA,PG-13,848.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Color,173.0,99.0,16000.0,455.0,16000.0,664719,931.0,English,USA,R,12000.0,8.4,19000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 Black and White,7.0,83.0,9.0,51.0,94.0,1047,25.0,English,USA,Approved,62.0,6.5,548,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,181.0,142.0,0.0,24.0,16000.0,503509,780.0,Italian,Italy,Approved,34.0,8.9,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,111.0,112.0,9.0,4.0,61.0,7025,26.0,Portuguese,Brazil,R,9.0,7.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,38.0,108.0,14.0,274.0,1000.0,2582,89.0,English,USA,PG-13,330.0,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,12.0,88.0,0.0,3.0,268.0,91,4.0,English,USA,R,44.0,6.1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,23.0,97.0,4.0,645.0097609561753,6560.04706115965,591,10.0,English,Canada,Not Rated,1651.7544731610337,7.4,5000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,17.0,85.0,0.0,924.0,49000.0,132,2.0,English,USA,R,931.0,6.2,87,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,9.0,103.0,0.0,24.0,34.0,4068,16.0,French,France,R,29.0,5.6,754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,1.0,110.0,0.0,0.0,3.0,27,1.0,Spanish,USA,R,2.0,7.2,75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,51.0,88.0,4.0,95.0,690.0,2953,38.0,English,USA,PG-13,316.0,6.1,480,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,14.0,76.0,0.0,227.0,387.0,9560,35.0,English,USA,R,295.0,3.8,636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,24.0,100.0,345.0,94.0,843.0,3418,52.0,English,USA,Approved,490.0,7.1,204,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,18.0,99.0,0.0,5.0,721.0,652,11.0,English,Canada,R,134.0,4.5,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,22.0,84.0,0.0,63.0,380.0,1321,51.0,English,Canada,R,91.0,3.8,238,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Color,9.0,91.0,38.0,117.0,584.0,5061,70.0,English,USA,PG,399.0,6.2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Color,30.0,97.0,282.0,148.0,586.0,1172,27.0,English,USA,R,434.0,6.6,477,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,9.0,84.0,2.0,475.0,10000.0,742,7.0,English,USA,R,500.0,4.6,479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,7.0,100.0,0.0,312.0,498.0,71,2.0,English,USA,R,350.0,4.2,242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,91.0,94.0,6.0,804.0,16000.0,76467,236.0,English,USA,R,1000.0,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,99.0,90.0,222.0,68.0,680.0,39929,207.0,English,UK,R,404.0,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,2.0,107.2010739856802,686.5092123911724,206.0,511.0,726,6.0,English,Australia,R,457.0,7.1,954,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,57.0,92.0,155.0,147.0,448.0,1324,37.0,English,USA,R,426.0,5.9,241,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,12.0,105.0,0.0,645.0097609561753,6560.04706115965,285,8.0,English,USA,R,1651.7544731610337,4.7,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 Black and White,58.0,73.0,126.0,3.0,14.0,1555,32.0,English,Canada,R,4.0,7.0,131,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Color,5.0,116.0,12.0,25.0,412.0,2050,36.0,Zulu,South Africa,PG,48.0,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,97.0,110.0,22.0,48.0,434.0,6555,82.0,English,Canada,R,95.0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,481.0,102.0,338.0,60.0,1000.0,148221,316.0,Indonesian,Indonesia,R,342.0,7.6,51000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,17.0,89.0,252.0,252.0,1000.0,737,15.0,English,USA,R,745.0,3.0,444,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Color,9.0,76.0,0.0,0.0,12.0,332,10.0,English,Italy,R,0.0,2.6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,242.0,82.0,345.0,269.0,2000.0,387508,1123.0,English,USA,PG,607.0,8.6,23000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,95.0,89.0,0.0,5.0,12.0,9465,85.0,English,Australia,R,5.0,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Color,14.0,150.0,6.0,20.0,964.0,11010,35.0,Hindi,India,R,22.0,7.5,773,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,87.0,89.0,136.0,42.0,844.0,20678,199.0,English,USA,GP,184.0,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,141.0,145.0,80.0,794.0,13000.0,375240,542.0,English,USA,PG,1000.0,8.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Color,16.0,91.0,2.0,9.0,321.0,512,2.0,English,Norway,Not Rated,287.0,4.9,234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,212.0,89.0,0.0,606.0,2000.0,46493,335.0,English,USA,R,826.0,6.8,7000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,30.0,121.0,62.0,69.0,883.0,8508,56.0,English,UK,Unrated,269.0,6.8,328,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,270.0,83.0,6.0,142.0,707.0,44329,309.0,English,USA,R,305.0,5.7,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Color,211.0,110.0,17000.0,595.0,22000.0,507063,881.0,English,USA,R,745.0,8.3,35000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,161.0,91.0,287.0,725.0,1000.0,22773,195.0,English,USA,R,823.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,184.0,110.0,92.0,177.0,650.0,116642,389.0,English,UK,Approved,275.0,7.3,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,270.0,86.0,18.0,300.0,1000.0,52642,271.0,English,USA,R,466.0,5.0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Color,203.0,86.0,385.0,100.0,266.0,76407,335.0,English,UK,R,209.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,29.0,120.0,18.0,295.0,634.0,4501,102.0,English,USA,PG,420.0,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,137.0,90.0,65.0,683.0,1000.0,23021,220.0,English,USA,PG-13,989.0,5.9,816,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Color,107.0,99.0,2.0,3.0,43.0,5442,140.0,Japanese,Japan,PG,3.0,6.0,339,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,377.0,112.0,310.0,616.0,33000.0,141425,283.0,English,USA,R,2000.0,7.4,25000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,169.0,103.0,2.0,226.0,2000.0,36321,230.0,English,USA,R,508.0,7.4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,225.0,83.0,19.0,128.0,403.0,30570,290.0,English,USA,R,169.0,4.2,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,101.0,109.0,199.0,44.0,503.0,7584,137.0,English,USA,X,46.0,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,39.0,89.0,0.0,102.0,356.0,2636,36.0,English,USA,R,110.0,6.2,365,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,372.0,96.0,49.0,645.0097609561753,861.0,67654,504.0,English,USA,PG,68.0,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 Black and White,40.0,109.0,23.0,88.0,183.0,7346,69.0,English,USA,Approved,102.0,7.2,624,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,129.0,122.0,17000.0,184.0,543.0,9638,67.0,English,USA,PG-13,426.0,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Color,285.0,100.0,0.0,389.0,640.0,21468,164.0,English,USA,R,550.0,5.4,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,29.0,109.0,0.0,30.0,202.0,162,5.0,English,UK,R,47.0,7.0,75,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,337.0,95.0,20.0,365.0,422.0,36381,126.0,English,USA,R,374.0,7.2,11000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Color,120.0,94.0,11.0,2.0,37.0,42389,183.0,English,USA,PG,3.0,7.9,37000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,40.0,107.0,10.0,245.0,544.0,6110,82.0,English,USA,PG-13,264.0,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,38.0,104.0,122.0,458.0,22000.0,4195,86.0,English,USA,R,472.0,6.7,392,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,387.0,96.0,655.0,973.0,24000.0,414345,881.0,English,USA,PG-13,3000.0,7.5,10000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,185.0,93.0,7.0,180.0,3000.0,31254,79.0,English,USA,R,439.0,6.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,348.0,102.0,46.0,287.0,321.0,40425,186.0,English,USA,R,300.0,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,155.0,84.0,9.0,313.0,612.0,16594,73.0,English,USA,R,457.0,6.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,181.0,97.0,33.0,229.0,496.0,21746,93.0,English,USA,R,238.0,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,149.0,91.0,9.0,13.0,130.0,9540,80.0,English,USA,PG-13,19.0,7.4,14000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,54.0,84.0,56.0,13.0,21000.0,5933,102.0,English,USA,R,104.0,5.6,387,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,18.0,86.0,132.0,584.0,778.0,2629,32.0,English,UK,R,695.0,6.8,227,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,122.0,91.0,11.0,121.0,1000.0,82232,174.0,English,UK,R,891.0,7.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,87.0,92.0,2.0,5.0,783.0,11283,155.0,English,USA,PG,659.0,7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,51.0,94.0,112.0,428.0,1000.0,6084,120.0,English,USA,R,826.0,7.0,671,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Color,260.0,92.0,152.0,124.0,1000.0,38893,366.0,English,USA,R,282.0,7.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,218.0,103.0,11.0,543.0,2000.0,47988,154.0,English,USA,PG,1000.0,6.4,35000,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,16.0,100.0,12.0,6.0,245.0,1976,51.0,English,USA,R,38.0,7.2,603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,12.0,119.0,13.0,25.0,957.0,983,63.0,English,USA,PG-13,81.0,7.2,100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
 Black and White,1.0,167.0,10.0,97.0,353.0,2715,19.0,Hindi,India,R,186.0,6.2,92,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,48.0,92.0,0.0,842.0,1000.0,36559,131.0,English,USA,R,898.0,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,59.0,92.0,406.0,194.0,406.0,30396,168.0,English,USA,NC-17,203.0,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,88.0,108.0,234.0,463.0,11000.0,9233,126.0,English,USA,R,552.0,6.9,571,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,28.0,97.0,4.0,301.0,611.0,1524,29.0,English,USA,R,394.0,7.0,166,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,44.0,88.0,22.0,275.0,638.0,3142,68.0,English,USA,R,400.0,6.7,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,13.0,100.0,0.0,268.0,844.0,505,32.0,English,USA,R,625.0,3.6,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,117.0,100.0,71.0,145.0,11000.0,19752,61.0,English,USA,R,733.0,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,100.0,124.0,13.0,7.0,20.0,4999,32.0,Arabic,Germany,R,13.0,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,117.0,88.0,21.0,772.0,1000.0,46076,88.0,English,USA,R,835.0,7.4,11000,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,140.0,106.0,135.0,11.0,7000.0,75633,160.0,English,USA,R,71.0,7.3,32000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,29.0,79.0,2.0,551.0,855.0,3806,49.0,English,USA,PG-13,577.0,6.1,150,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,308.0,135.0,0.0,310.0,873.0,125114,593.0,English,USA,PG-13,559.0,6.7,16000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,248.0,96.0,50.0,0.0,3.0,23836,107.0,Indonesian,UK,Not Rated,3.0,8.2,20000,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
Color,84.0,53.0,141.0,23.0,141.0,10564,40.0,English,USA,R,125.0,7.7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Color,40.0,97.0,10.0,5.0,102.0,1290,13.0,English,UK,PG-13,7.0,7.3,587,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Color,140.1942719807731,120.0,0.0,0.0,12.0,56,2.0,English,USA,Unrated,3.0,7.4,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,13.0,90.0,165.0,679.0,978.0,455,16.0,English,USA,PG-13,922.0,5.7,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,31.0,91.0,9.0,9.0,53.0,2482,16.0,English,New Zealand,PG,24.0,7.6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Color,43.0,93.0,0.0,0.0,20.0,1220,11.0,English,Denmark,G,8.0,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,2.0,112.0,74.0,891.0,260000.0,606,5.0,English,USA,PG-13,984.0,5.6,706,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,4.0,160.0,5.0,219.0,724.0,1524,30.0,Hindi,India,R,668.0,4.8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,238.0,95.0,243.0,725.0,969.0,30160,193.0,English,USA,R,962.0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,112.0,93.0,11.0,271.0,443.0,20176,73.0,English,USA,R,298.0,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,33.0,88.0,29.0,117.0,499.0,2735,52.0,English,USA,R,230.0,6.1,157,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,8.0,105.0,5.0,73.0,590.0,1434,43.0,English,USA,R,231.0,5.2,27,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,95.0,98.0,8.0,14.0,96.0,334,17.0,English,USA,R,71.0,6.9,43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,29.0,82.0,82.0,490.0,2000.0,1938,54.0,English,USA,R,571.0,6.0,210,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,3.0,89.0,32.0,256.0,386.0,397,6.0,English,USA,R,261.0,6.3,143,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,71.0,78.0,0.0,61.0,262.0,3228,31.0,English,USA,Not Rated,163.0,6.1,244,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,36.0,97.0,4.0,150.0,446.0,1048,7.0,English,USA,R,171.0,5.5,793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,56.0,81.0,0.0,394.0,975.0,4862,37.0,English,USA,R,645.0,6.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,8.0,90.0,18.0,422.0,491.0,377,13.0,English,USA,R,490.0,5.6,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,3.0,97.0,0.0,94.0,639.0,534,9.0,English,USA,R,361.0,1.9,128,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,8.0,88.0,53.0,176.0,563.0,783,12.0,English,Germany,R,288.0,4.1,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,9.0,96.0,436.0,4.0,474.0,480,21.0,English,USA,R,436.0,5.4,47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,87.0,105.0,50.0,8.0,327.0,3499,15.0,Spanish,Mexico,Not Rated,9.0,6.8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,6.0,107.2010739856802,3.0,4.0,7.0,876,15.0,Urdu,Pakistan,R,5.0,7.0,259,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,14.0,76.0,57.0,228.0,442.0,9190,75.0,English,USA,Not Rated,403.0,6.7,501,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,20.0,96.0,0.0,396.0,782.0,1359,8.0,English,USA,R,490.0,5.8,903,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,23.0,99.0,0.0,131.0,363.0,1420,26.0,English,USA,R,275.0,6.2,138,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,6.0,90.0,15.0,106.0,984.0,1612,28.0,English,USA,R,157.0,2.8,297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,12.0,94.0,82.0,47.0,694.0,340,7.0,English,UK,R,196.0,7.3,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,2.0,87.0,3.0,149.0,767.0,275,22.0,English,USA,PG,282.0,5.8,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,12.0,93.0,923.0,904.0,34000.0,3943,24.0,English,USA,R,17000.0,6.5,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,140.1942719807731,90.0,0.0,171.0,1000.0,33,272.77080844285143,English,USA,R,618.0,6.1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,64.0,89.0,23.0,23.0,199.0,3650,39.0,English,USA,R,37.0,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Color,7.0,83.0,142.0,317.0,458.0,634,14.0,English,USA,PG-13,383.0,2.2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,9.0,96.0,0.0,0.0,90.0,955,7.0,Spanish,Spain,Unrated,0.0,7.2,68,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,21.0,90.0,0.0,360.0,898.0,982,12.0,English,USA,R,395.0,5.7,370,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,140.1942719807731,138.0,105.0,110.0,592.0,293,1.0,English,USA,PG-13,207.0,3.4,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,1.0,84.0,142.0,402.0,10000.0,93,6.0,English,USA,PG-13,854.0,3.8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,95.0,83.0,224.0,37.0,224.0,6531,47.0,English,USA,R,59.0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,40.0,96.0,0.0,177.0,335.0,6513,41.0,English,UK,Not Rated,334.0,5.6,968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Color,6.0,94.0,6.0,0.0,92.0,425,24.0,English,USA,R,17.0,3.9,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,16.0,90.0,0.0,36.0,57.0,137,16.0,English,Canada,R,40.0,5.4,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Color,39.0,95.0,53.0,253.0,677.0,6256,19.0,English,USA,R,366.0,5.2,936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,150.0,93.0,3.0,115.0,214.0,2057,30.0,English,USA,Not Rated,211.0,3.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,393.0,101.0,0.0,888.0,3000.0,92640,212.0,English,UK,R,1000.0,7.0,23000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,32.0,103.0,17.0,113.0,754.0,4998,55.0,English,USA,PG,605.0,7.1,785,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,78.0,87.0,0.0,302.0,696.0,6265,56.0,English,Germany,R,371.0,5.5,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,140.1942719807731,30.0,686.5092123911724,223.0,775.0,954,14.0,English,USA,R,275.0,5.9,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,8.0,100.0,12.0,354.0,529.0,7870,64.0,English,USA,Not Rated,413.0,6.0,884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,6.0,90.0,29.0,558.0,1000.0,443,4.0,English,USA,R,569.0,4.8,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,9.0,83.0,0.0,17.0,56.0,265,3.0,English,USA,R,28.0,7.1,489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 Black and White,134.0,108.0,603.0,279.0,10000.0,100890,281.0,English,USA,Not Rated,416.0,8.2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,18.0,100.0,28.0,501.0,945.0,6025,15.0,English,USA,R,756.0,5.7,995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,233.0,113.0,163.0,27.0,131.0,44763,172.0,Romanian,Romania,Not Rated,60.0,7.9,14000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,10.0,97.0,171.0,76.0,1000.0,139,3.0,English,USA,R,171.0,7.3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,231.0,104.0,171.0,0.0,109.0,131969,651.0,English,USA,R,8.0,7.1,12000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,65.0,91.0,91.0,659.0,982.0,13485,90.0,English,USA,R,796.0,6.4,698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,76.0,107.0,32.0,127.0,144.0,6277,43.0,Persian,France,R,127.0,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,327.0,85.0,0.0,88.0,282.0,53919,168.0,English,USA,R,270.0,7.5,17000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Color,62.0,101.0,6.0,727.0,975.0,11965,39.0,English,USA,R,947.0,6.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,116.0,70.0,11.0,8.0,16.0,94225,136.0,English,USA,Approved,12.0,7.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,73.0,88.0,0.0,102.0,465.0,5489,23.0,English,USA,R,140.0,7.3,337,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Color,238.0,112.0,29.0,874.0,12000.0,64748,122.0,English,USA,PG-13,1000.0,6.5,12000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,35.0,107.0,6.0,522.0,23000.0,14580,252.0,English,USA,R,813.0,7.2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,2.0,78.0,0.0,0.0,0.0,19,2.0,French,France,R,0.0,6.7,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
